原始URL,最终URL,状态,节点数,HTTP码,响应秒数,是否有更新,历史检查,历史更新,更新频率,上次更新时间,摘要
http://43.167.174.170:9999/openab-antigravity-manifest.yaml,http://43.167.174.170:9999/openab-antigravity-manifest.yaml,无有效节点,0,200,0.37,否,3,1,1/3,2026-09-02 22:04:30,"--- apiVersion: v1 kind: ConfigMap metadata:   name: openab-antigravity   labels:     app.kubernetes.io/name: openab     app.kubernetes.io/instance: openab     app.kubernetes.io/component: antigravity     app.kubernetes.io/managed-by: Helm     app.kubernetes.io/version: ""0.8.3""     helm.sh/chart: openab-0.8.3 data:   config.toml: |     [gateway]     url = ""ws://openab-gateway:8080/ws""     platform = ""telegram""     token = ""${GATEWAY_WS_TOKEN}""     bot_username = ""kevinfatimabot""      [agent]    "
http://43.167.174.170:9999/openab-values-2026-06-23.yaml,http://43.167.174.170:9999/openab-values-2026-06-23.yaml,无有效节点,0,200,0.39,否,3,1,1/3,2026-09-02 22:04:30,"agents:   claude:     command: claude-agent-acp     discord:       allowedChannels:       - ""1494354288372088832""       botToken: MTQ5NDM1MzQ1MjQwOTgxNTE2MQ.G1wwIk.BcM6BBgyKF1SwKFnABTFGoP0YFvnvaRWj60C24     enabled: false     env:       ANTHROPIC_API_KEY: """"     image: ghcr.io/openabdev/openab-claude:latest     workingDir: /home/node   copilot:     args:     - --acp     - --stdio     command: copilot     discord:       allowedChannels:       - ""1494008128981700829""       botToken: MTQ5NDM0NTA1OD"
http://43.167.174.170:9999/pioneer_api_key.txt,http://43.167.174.170:9999/pioneer_api_key.txt,无有效节点,0,200,0.38,否,3,1,1/3,2026-09-02 22:04:30,pio_sk_83b95066-0690-4e73-9b2d-08937eac2986_d0g_J0luguiaI2tpja3v 
http://43.167.174.170:9999/xai_oauth_output.txt,http://43.167.174.170:9999/xai_oauth_output.txt,无有效节点,0,200,0.37,否,3,1,1/3,2026-09-02 22:04:30,Open this URL to authorize Hermes with xAI: https://auth.x.ai/oauth2/authorize?response_type=code&client_id=b1a00492-073a-47ea-816f-4c329264a828&redirect_uri=http%3A%2F%2F127.0.0.1%3A41969%2Fcallback&scope=openid+profile+email+offline_access+grok-cli%3Aaccess+api%3Aaccess&code_challenge=Tpu8IDs909ZSOX-NB01PuxfMAO8l_SgRD2TrPhTYoW0&code_challenge_method=S256&state=4dc19e3f4bb245a8bdb4e40c41c5b1e8&nonce=6f3e199fef09471b941920f37246e9c8&plan=generic&referrer=hermes-agent  Waiting for callback on htt
http://43.167.174.170:9999/yt_cookies.txt,http://43.167.174.170:9999/yt_cookies.txt,无有效节点,0,200,0.37,否,3,1,1/3,2026-09-02 22:04:30,# Netscape HTTP Cookie File # This file is generated by yt-dlp.  Do not edit.  .youtube.com	TRUE	/	TRUE	1784132171	GPS	1 .youtube.com	TRUE	/	TRUE	0	YSC	O_Ws6zXtI18 .youtube.com	TRUE	/	TRUE	1799682382	VISITOR_INFO1_LIVE	kLtLO5f4X-A .youtube.com	TRUE	/	TRUE	1799682382	VISITOR_PRIVACY_METADATA	CgJKUBIEGgAgGw%3D%3D .youtube.com	TRUE	/	FALSE	0	PREF	tz=UTC&hl=en .youtube.com	TRUE	/	TRUE	1799682371	__Secure-YNID	20.YT=YWWypFiBIGDb-OC2sfN49IhlxrxWWfQrzyBgd-dJ_BRNfGW3IEWqhP9-FJtFanprBnvcuSpfoox36QpCNj0Tv
http://43.173.69.8:8080/aix1.txt,http://43.173.69.8:8080/aix1.txt,无有效节点,0,200,0.14,否,3,1,1/3,2026-09-02 22:04:30,"{""error"":{""type"":""new_api_error"",""message"":""用户额度不足, 剩余额度: ＄0.000000 (request id: 202607291508148910398608268d9d6JXpGbwwJ)""},""type"":""error""}"
http://43.173.69.8:8080/aix2.txt,http://43.173.69.8:8080/aix2.txt,无有效节点,0,200,0.14,否,3,1,1/3,2026-09-02 22:04:30,404 page not found
http://43.173.69.8:8080/aix3.txt,http://43.173.69.8:8080/aix3.txt,无有效节点,0,200,0.14,否,3,1,1/3,2026-09-02 22:04:30,"{""error"":{""type"":""new_api_error"",""message"":""用户额度不足, 剩余额度: ＄0.000000 (request id: 202607291508372472405268268d9d6nsrImSL9)""},""type"":""error""}"
http://43.173.69.8:8080/body.txt,http://43.173.69.8:8080/body.txt,无有效节点,0,200,0.14,否,3,1,1/3,2026-09-02 22:04:30,404 page not found
http://43.173.69.8:8080/hermes-migration-backup-path.txt,http://43.173.69.8:8080/hermes-migration-backup-path.txt,无有效节点,0,200,0.14,否,3,1,1/3,2026-09-02 22:04:30,BACKUP_PATH=/root/.openclaw.migration-backup-20260720-222920 
http://43.173.69.8:8080/task_investigation_report.txt,http://43.173.69.8:8080/task_investigation_report.txt,无有效节点,0,200,0.14,否,3,1,1/3,2026-09-02 22:04:30,"Task Investigation Report for t_baa85765 ==========================================  Issue: Task t_baa85765 is marked as 'running' in environment variables and has an active  agent process, but the task record does not exist in the kanban database.  Findings: ---------- 1. Current board 'ai-image-gen' has 0 tasks in database 2. Active agent process found: PID 3159281 running as fanxiaohang 3. Environment variables reference task t_baa85765 with run_id=6 4. Archived board (ai-image-gen-1784597715"
http://43.98.194.75:8080/f746afc119582eab8c48c53dd8f5bc18.yaml,http://43.98.194.75:8080/f746afc119582eab8c48c53dd8f5bc18.yaml,请求失败,0,0,0.0,否,3,1,1/3,2026-09-02 22:04:30,
http://45.12.52.197:8090/123778ec02638f660e2ae559.yaml,http://45.12.52.197:8090/123778ec02638f660e2ae559.yaml,提取成功,1,200,0.13,否,3,1,1/3,2026-09-02 22:04:30,
http://45.142.126.23:8080/484190eac50eeaf9903439be6f6a8a50.yaml,http://45.142.126.23:8080/484190eac50eeaf9903439be6f6a8a50.yaml,提取成功,2,200,0.41,否,3,1,1/3,2026-09-02 22:04:30,
http://45.143.131.35:8080/clash-all.yaml,http://45.143.131.35:8080/clash-all.yaml,提取成功,40,200,0.52,否,3,1,1/3,2026-09-02 22:04:30,
http://45.143.131.35:8080/clash-ipv6.yaml,http://45.143.131.35:8080/clash-ipv6.yaml,提取成功,20,200,0.45,否,3,1,1/3,2026-09-02 22:04:30,
http://45.143.131.35:8080/clash.yaml,http://45.143.131.35:8080/clash.yaml,提取成功,40,200,0.65,否,3,1,1/3,2026-09-02 22:04:30,
http://45.143.131.35:8080/raw_nodes.txt,http://45.143.131.35:8080/raw_nodes.txt,提取成功,44,200,0.59,否,3,1,1/3,2026-09-02 22:04:30,
http://45.143.131.35:8080/shadowrocket-ipv6.txt,http://45.143.131.35:8080/shadowrocket-ipv6.txt,提取成功,22,200,0.71,否,3,1,1/3,2026-09-02 22:04:30,
http://45.143.131.35:8080/subscribe-raw-base64.txt,http://45.143.131.35:8080/subscribe-raw-base64.txt,无有效节点,0,200,0.72,否,3,1,1/3,2026-09-02 22:04:30,ZG14bGMzTTZMeTg1TXpVNE9EVXlNeTAxTjJNMkxUUmhOVEF0T1RZelppMWtNMlU1WmpZNFpURTVOalJBTkRVdU1UUXpMakV6TVM0ek5Ub3hOakExTlQ5bGJtTnllWEIwYVc5dVBXNXZibVVtWm14dmR6MTRkR3h6TFhKd2NuZ3RkbWx6YVc5dUpuTmxZM1Z5YVhSNVBYSmxZV3hwZEhrbWMyNXBQV2RoZEdWM1lYa3VhV05zYjNWa0xtTnZiU1ptY0QxamFISnZiV1VtY0dKclBYZzRRMlJwY1dKa2VHaE9PVjl6TVdwRkxXSlFZbDlmVmw5a2RIQlliV3h5YkhCTVdDMVBURXAzYkVrbWMybGtQV0ZoWW1aa01HRmpOVEF6TmpGbE1XUW1kSGx3WlQxMFkzQWpKVFZDVmt4RlUxTXRWRU5RSlRWRUpUVkNTVkIyTkNVMVJDVXlNRXBRWjNKbFpXNGxNakF0SlRJd01ERWxNakJTWldG
http://45.143.131.35:8080/subscribe.txt,http://45.143.131.35:8080/subscribe.txt,提取成功,44,200,0.49,否,3,1,1/3,2026-09-02 22:04:30,
http://45.143.131.35:8080/vps3_new_nodes.yaml,http://45.143.131.35:8080/vps3_new_nodes.yaml,提取成功,40,200,0.6,否,3,1,1/3,2026-09-02 22:04:30,
http://45.154.13.99:8080/40e01b62ca50c5d33c8fcebc55a20049.yaml,http://45.154.13.99:8080/40e01b62ca50c5d33c8fcebc55a20049.yaml,提取成功,3,200,1.56,否,3,1,1/3,2026-09-02 22:04:30,
http://45.192.198.126:8080/JP-Direct-IPv6-TESTED-VLESS-VMess.yaml,http://45.192.198.126:8080/JP-Direct-IPv6-TESTED-VLESS-VMess.yaml,提取成功,2,200,1.53,否,3,1,1/3,2026-09-02 22:04:30,
http://45.192.198.126:8080/JP-Direct-IPv6-VLESS-VMess-Hysteria2.yaml,http://45.192.198.126:8080/JP-Direct-IPv6-VLESS-VMess-Hysteria2.yaml,提取成功,3,200,1.54,否,3,1,1/3,2026-09-02 22:04:30,
http://45.196.215.148:8080/7dc047bcf526be3c9f3061a700b97850.yaml,http://45.196.215.148:8080/7dc047bcf526be3c9f3061a700b97850.yaml,提取成功,4,200,1.58,否,3,1,1/3,2026-09-02 22:04:30,
http://45.207.207.251:8080/fe0c9fc2.yaml,http://45.207.207.251:8080/fe0c9fc2.yaml,提取成功,1,200,0.16,否,3,1,1/3,2026-09-02 22:04:30,
http://45.207.207.25:8080/fe0c9fc2.yaml,http://45.207.207.25:8080/fe0c9fc2.yaml,提取成功,1,200,0.15,否,3,1,1/3,2026-09-02 22:04:30,
http://45.43.31.196/CNdirect1.yaml,http://45.43.31.196/CNdirect1.yaml,请求失败,0,0,0.0,否,3,0,0/3,,
http://45.43.31.196/CNip1.yaml,http://45.43.31.196/CNip1.yaml,无有效节点,0,200,3.12,否,3,1,1/3,2026-09-02 22:04:30,"payload: - IP-CIDR,1.0.1.0/24 - IP-CIDR,1.0.2.0/23 - IP-CIDR,1.0.8.0/21 - IP-CIDR,1.0.32.0/19 - IP-CIDR,1.1.0.0/24 - IP-CIDR,1.1.2.0/23 - IP-CIDR,1.1.4.0/22 - IP-CIDR,1.1.8.0/21 - IP-CIDR,1.1.16.0/20 - IP-CIDR,1.1.32.0/19 - IP-CIDR,1.2.0.0/23 - IP-CIDR,1.2.2.0/24 - IP-CIDR,1.2.4.0/22 - IP-CIDR,1.2.8.0/21 - IP-CIDR,1.2.16.0/20 - IP-CIDR,1.2.32.0/19 - IP-CIDR,1.2.64.0/18 - IP-CIDR,1.3.0.0/16 - IP-CIDR,1.4.1.0/24 - IP-CIDR,1.4.2.0/23 - IP-CIDR,1.4.4.0/22 - IP-CIDR,1.4.8.0/21 - IP-CIDR,1.4.16.0/20 -"
http://45.43.31.196/apple1.yaml,http://45.43.31.196/apple1.yaml,无有效节点,0,200,0.25,否,3,1,1/3,2026-09-02 22:04:30,"payload: - DOMAIN-SUFFIX,a1.mzstatic.com - DOMAIN-SUFFIX,a2.mzstatic.com - DOMAIN-SUFFIX,a3.mzstatic.com - DOMAIN-SUFFIX,a4.mzstatic.com - DOMAIN-SUFFIX,a5.mzstatic.com - DOMAIN-SUFFIX,adcdownload.apple.com.akadns.net - DOMAIN-SUFFIX,adcdownload.apple.com - DOMAIN-SUFFIX,amp-api-updates.apps.apple.com - DOMAIN-SUFFIX,amp-api.media.apple.com - DOMAIN-SUFFIX,app-site-association.cdn-apple.com - DOMAIN-SUFFIX,appldnld.apple.com - DOMAIN-SUFFIX,appldnld.g.aaplimg.com - DOMAIN-SUFFIX,appleid.cdn-appl"
http://45.43.31.196/microsoft1.yaml,http://45.43.31.196/microsoft1.yaml,无有效节点,0,200,0.11,否,3,1,1/3,2026-09-02 22:04:30,"payload: # NAME: Microsoft   - DOMAIN,vsmarketplacebadge.apphb.com   - DOMAIN-SUFFIX,1drv.ms   - DOMAIN-SUFFIX,21vbc.com   - DOMAIN-SUFFIX,21vbluecloud.com   - DOMAIN-SUFFIX,21vbluecloud.net   - DOMAIN-SUFFIX,a-msedge.net   - DOMAIN-SUFFIX,a1158.g.akamai.net   - DOMAIN-SUFFIX,a122.dscg3.akamai.net   - DOMAIN-SUFFIX,a767.dscg3.akamai.net   - DOMAIN-SUFFIX,aadrm.cn   - DOMAIN-SUFFIX,aadrm.com   - DOMAIN-SUFFIX,acompli.com   - DOMAIN-SUFFIX,acompli.net   - DOMAIN-SUFFIX,adaptivecards.io   - DOMAIN-"
http://45.43.31.196/private1.yaml,http://45.43.31.196/private1.yaml,无有效节点,0,200,0.24,否,3,1,1/3,2026-09-02 22:04:30,"payload: - DOMAIN,instant.arubanetworks.com - DOMAIN,setmeup.arubanetworks.com - DOMAIN,asusrouter.com - DOMAIN,router.asus.com - DOMAIN,www.asusrouter.com - DOMAIN,oasisauth.h3c.com - DOMAIN,routerlogin.com - DOMAIN,www.routerlogin.com - DOMAIN,tplogin.cn - DOMAIN,miwifi.com - DOMAIN,www.miwifi.com - DOMAIN-SUFFIX,lan - DOMAIN-SUFFIX,localdomain - DOMAIN-SUFFIX,example - DOMAIN-SUFFIX,invalid - DOMAIN-SUFFIX,localhost - DOMAIN-SUFFIX,test - DOMAIN-SUFFIX,local - DOMAIN-SUFFIX,plex.direct - DOMA"
http://45.76.170.149/f4100d5f67581e364f8c3ea93dd7165cc1a7.yaml,http://45.76.170.149/f4100d5f67581e364f8c3ea93dd7165cc1a7.yaml,提取成功,1,200,0.04,否,3,1,1/3,2026-09-02 22:04:30,
http://45.76.195.108:8088/zyn-99c3af9c69746b81.yaml,http://45.76.195.108:8088/zyn-99c3af9c69746b81.yaml,提取成功,1,200,1.52,否,3,1,1/3,2026-09-02 22:04:30,
http://45.76.214.133:8888/config.yaml,http://45.76.214.133:8888/config.yaml,提取成功,1,200,1.53,否,3,1,1/3,2026-09-02 22:04:30,
http://45.76.214.133:8888/ip.yaml,http://45.76.214.133:8888/ip.yaml,提取成功,1,200,1.54,否,3,1,1/3,2026-09-02 22:04:30,
http://45.76.214.133:8888/me.b64.yaml,http://45.76.214.133:8888/me.b64.yaml,提取成功,1,200,1.54,否,3,1,1/3,2026-09-02 22:04:30,
http://45.76.214.133:8888/me.yaml,http://45.76.214.133:8888/me.yaml,提取成功,1,200,1.55,否,3,1,1/3,2026-09-02 22:04:30,
http://45.76.214.133:8888/share.b64.yaml,http://45.76.214.133:8888/share.b64.yaml,提取成功,1,200,1.55,否,3,1,1/3,2026-09-02 22:04:30,
http://45.76.54.139:8443/705f14e6d2456ed4c27167822704d5be31a0388e8bedb7f15ecd10cac2428f98.yaml,http://45.76.54.139:8443/705f14e6d2456ed4c27167822704d5be31a0388e8bedb7f15ecd10cac2428f98.yaml,提取成功,2,200,1.5,否,3,1,1/3,2026-09-02 22:04:30,
http://45.76.54.139:8443/9a4f204961bd6a93f6367a5c4b79c362b8f94af1de1e65a3fe676ce38991f817.yaml,http://45.76.54.139:8443/9a4f204961bd6a93f6367a5c4b79c362b8f94af1de1e65a3fe676ce38991f817.yaml,提取成功,2,200,1.51,否,3,1,1/3,2026-09-02 22:04:30,
http://45.77.124.201:8080/clash-us-la-vultr-01.yaml,http://45.77.124.201:8080/clash-us-la-vultr-01.yaml,提取成功,1,200,0.04,否,3,1,1/3,2026-09-02 22:04:30,
http://45.77.124.201:8080/hiddify-us-la-vultr-01-base64.txt,http://45.77.124.201:8080/hiddify-us-la-vultr-01-base64.txt,提取成功,1,200,0.06,否,3,1,1/3,2026-09-02 22:04:30,
http://45.77.124.201:8080/hiddify-us-la-vultr-01.txt,http://45.77.124.201:8080/hiddify-us-la-vultr-01.txt,提取成功,1,200,0.05,否,3,1,1/3,2026-09-02 22:04:30,
http://45.77.170.234:2087/2xKAeeNkIa92Q1YLEe0hwfBn.txt,http://45.77.170.234:2087/2xKAeeNkIa92Q1YLEe0hwfBn.txt,提取成功,3,200,1.58,否,3,1,1/3,2026-09-02 22:04:30,
http://45.77.170.234:2087/5iJkidbpRN_zQdxwGAmahiU9.txt,http://45.77.170.234:2087/5iJkidbpRN_zQdxwGAmahiU9.txt,提取成功,3,200,1.57,否,3,1,1/3,2026-09-02 22:04:30,
http://45.77.170.234:2087/5iJkidbpRN_zQdxwGAmahiU9.yaml,http://45.77.170.234:2087/5iJkidbpRN_zQdxwGAmahiU9.yaml,提取成功,3,200,1.55,否,3,1,1/3,2026-09-02 22:04:30,
http://45.78.58.71:18080/4fd845ac141695f6a567f281.yaml,http://45.78.58.71:18080/4fd845ac141695f6a567f281.yaml,提取成功,2,200,1.5,否,3,1,1/3,2026-09-02 22:04:30,
http://45.78.7.160:8080/bwh2.yaml,http://45.78.7.160:8080/bwh2.yaml,提取成功,1,200,0.03,否,3,1,1/3,2026-09-02 22:04:30,
http://45.78.72.50:8088/8dafd1e2caa0847a2b565991.yaml,http://45.78.72.50:8088/8dafd1e2caa0847a2b565991.yaml,提取成功,3,200,0.04,否,3,1,1/3,2026-09-02 22:04:30,
http://45.8.115.83:8080/6abefe71ff2bfa5c236271ce0d9eb4719a9d77e850ee6484.yaml,http://45.8.115.83:8080/6abefe71ff2bfa5c236271ce0d9eb4719a9d77e850ee6484.yaml,提取成功,1,200,1.53,否,3,1,1/3,2026-09-02 22:04:30,
http://46.225.174.213:9999/b.txt,http://46.225.174.213:9999/b.txt,无有效节点,0,200,1.53,否,3,1,1/3,2026-09-02 22:04:30,404: Not Found
http://46.225.174.213:9999/c.txt,http://46.225.174.213:9999/c.txt,无有效节点,0,200,1.55,否,3,1,1/3,2026-09-02 22:04:30,# Netscape HTTP Cookie File # https://curl.se/docs/http-cookies.html # This file was generated by libcurl! Edit at your own risk.  #HttpOnly_recetas-cocina.duckdns.org	FALSE	/	TRUE	1779109075	sesion_cocina	SS1fxZ2BxgX8Lu215hjTShDeL5oZm61NTALL7pWMal8 
http://46.225.174.213:9999/cand.txt,http://46.225.174.213:9999/cand.txt,无有效节点,0,200,1.54,否,3,1,1/3,2026-09-02 22:04:30,emote-swing-celebrate emote-swing-celebrate-idle emote-swing-net-3 emote-swing-sneak-Idle emote-swing-net-2 emote-swing-net dance-ballet dance-true-heart dance-mine dance-popularvibe dance-swagbounce dance-woah sit-idle-phone-text idle-laying-phone-texting idle-laying-phone-talking dance-freshprince dance-twerk emote-knocking-screen emote-rifle-throw idle-phone-camera emote-coolguy idle-phone-talking dance-wait idle-crouched emote-phone emote-rifle emote-thought emote-robot hcc-jetpack mining-mi
http://46.225.174.213:9999/caps.txt,http://46.225.174.213:9999/caps.txt,无有效节点,0,200,1.53,否,3,1,1/3,2026-09-02 22:04:30,T04:04:01: EMOTE_CAPTURE id=idle-dance-casual by=Patrocinado T04:04:09: EMOTE_CAPTURE id=idle-lookup by=Patrocinado T04:04:31: EMOTE_CAPTURE id=emote-slap by=Patrocinado T04:04:32: EMOTE_CAPTURE id=idle-space by=Patrocinado T04:05:09: EMOTE_CAPTURE id=emote-hug by=Patrocinado T04:05:11: EMOTE_CAPTURE id=emote-pose11 by=Patrocinado T04:05:15: EMOTE_CAPTURE id=dance-cheerleader by=Patrocinado T04:05:31: EMOTE_CAPTURE id=idle-uwu by=Patrocinado T04:05:55: EMOTE_CAPTURE id=emote-slap by=Patrocinado 
http://46.225.174.213:9999/caps2.txt,http://46.225.174.213:9999/caps2.txt,无有效节点,0,200,1.53,否,3,1,1/3,2026-09-02 22:04:30,id=dance-cheerleader by=Patrocinado id=dance-sexy by=Patrocinado id=dance-shuffle by=Patrocinado id=dance-tiktok10 by=Patrocinado id=dance-tiktok11 by=Patrocinado id=dance-tiktok14 by=Patrocinado id=dance-tiktok2 by=Patrocinado id=dance-wrong by=Patrocinado id=emoji-celebrate by=Patrocinado id=emoji-eyeroll by=Patrocinado id=emoji-flex by=Patrocinado id=emoji-halo by=Patrocinado id=emoji-naughty by=Patrocinado id=emoji-poop by=Patrocinado id=emoji-sneeze by=Patrocinado id=emote-attention by=Patr
http://46.225.174.213:9999/caps3.txt,http://46.225.174.213:9999/caps3.txt,无有效节点,0,200,1.53,否,3,1,1/3,2026-09-02 22:04:30,id=dance-anime3 by=Patrocinado id=dance-cheerleader by=Patrocinado id=dance-handsup by=Patrocinado id=dance-icecream by=Patrocinado id=dance-sexy by=Patrocinado id=dance-shuffle by=Patrocinado id=dance-smoothwalk by=Patrocinado id=dance-spiritual by=Patrocinado id=dance-tiktok10 by=Patrocinado id=dance-tiktok11 by=Patrocinado id=dance-tiktok14 by=Patrocinado id=dance-tiktok2 by=Patrocinado id=dance-wrong by=Patrocinado id=emoji-celebrate by=Patrocinado id=emoji-eyeroll by=Patrocinado id=emoji-fl
http://46.225.174.213:9999/captured_ids.txt,http://46.225.174.213:9999/captured_ids.txt,无有效节点,0,200,1.52,否,3,1,1/3,2026-09-02 22:04:30,dance-anime3 dance-cheerleader dance-handsup dance-icecream dance-sexy dance-shuffle dance-smoothwalk dance-spiritual dance-tiktok10 dance-tiktok11 dance-tiktok14 dance-tiktok2 dance-wrong emoji-celebrate emoji-eyeroll emoji-flex emoji-halo emoji-naughty emoji-poop emoji-sneeze emote-attention emote-boxer emote-creepycute emote-dab emote-death emote-death2 emote-disco emote-energyball emote-exasperatedb emote-fainting emote-fireworks emote-float emote-frog emote-frustrated emote-gift emote-gordo
http://46.225.174.213:9999/cc.txt,http://46.225.174.213:9999/cc.txt,无有效节点,0,200,0.35,否,3,1,1/3,2026-09-02 22:04:30,# Netscape HTTP Cookie File # https://curl.se/docs/http-cookies.html # This file was generated by libcurl! Edit at your own risk.  #HttpOnly_recetas-cocina.duckdns.org	FALSE	/	TRUE	1779145126	sesion_cocina	KHOOY9wqtC-n2CJ_EdwZaALuJ2N1Y2B_zheSux5jX2c 
http://46.225.174.213:9999/cookie.txt,http://46.225.174.213:9999/cookie.txt,无有效节点,0,200,0.35,否,3,1,1/3,2026-09-02 22:04:30,# Netscape HTTP Cookie File # https://curl.se/docs/http-cookies.html # This file was generated by libcurl! Edit at your own risk.  #HttpOnly_127.0.0.1	FALSE	/	FALSE	1778980203	sesion_cocina	2LQ2LWvULV9iID_UYX4LRCZ9ulD62ilqDJ3LKyRUkBM 
http://46.225.174.213:9999/duckdns-result.txt,http://46.225.174.213:9999/duckdns-result.txt,无有效节点,0,200,0.35,否,3,1,1/3,2026-09-02 22:04:30,KO
http://46.225.174.213:9999/emote_hdrs.txt,http://46.225.174.213:9999/emote_hdrs.txt,无有效节点,0,200,0.37,否,3,1,1/3,2026-09-02 22:04:30,"HTTP/2 308   date: Sun, 21 Jun 2026 04:31:19 GMT  location: https://highrise.game/catalog/item/emote-idle-daydreaming?id=emote-idle-daydreaming&type=emote&shared=true  refresh: 0;url=https://highrise.game/catalog/item/emote-idle-daydreaming?id=emote-idle-daydreaming&type=emote&shared=true  x-envoy-upstream-service-time: 1  x-envoy-decorator-operation: web-nextjs.production.svc.cluster.local:80/*  strict-transport-security: max-age=31536000; includeSubDomains    HTTP/2 200   date: Sun, 21 Jun 202"
http://46.225.174.213:9999/extra_model_paths.yaml,http://46.225.174.213:9999/extra_model_paths.yaml,无有效节点,0,200,0.34,否,3,1,1/3,2026-09-02 22:04:30,runpod_worker_comfy:   base_path: /runpod-volume   checkpoints: models/checkpoints/   diffusion_models: models/diffusion_models/   text_encoders: models/text_encoders/   clip: models/clip/   clip_vision: models/clip_vision/   vae: models/vae/   loras: models/loras/   controlnet: models/controlnet/   upscale_models: models/upscale_models/   embeddings: models/embeddings/   unet: models/unet/   model_patches: models/model_patches/   sams: models/sams/   ultralytics: models/ultralytics/   ultralyti
http://46.225.174.213:9999/extra_model_paths_v2.yaml,http://46.225.174.213:9999/extra_model_paths_v2.yaml,无有效节点,0,200,0.37,否,3,1,1/3,2026-09-02 22:04:30,runpod_worker_comfy:   base_path: /runpod-volume   checkpoints: models/checkpoints/   diffusion_models: models/diffusion_models/   text_encoders: models/text_encoders/   clip: models/clip/   clip_vision: models/clip_vision/   vae: models/vae/   loras: models/loras/   controlnet: models/controlnet/   upscale_models: models/upscale_models/   embeddings: models/embeddings/   unet: models/unet/   model_patches: models/model_patches/   sams: models/sams/   ultralytics: models/ultralytics/   ultralyti
http://46.225.174.213:9999/iv_url.txt,http://46.225.174.213:9999/iv_url.txt,无有效节点,0,200,0.35,否,3,1,1/3,2026-09-02 22:04:30,https://rr2---sn-gxuo03g-3c2s.googlevideo.com/videoplayback?expire=1779443132&ei=XNEPaubgBKbKp-oPo4SQyA0&ip=2a0a%3A4580%3A1011%3Aa100%3A23f%3Afefe%3A0%3A1823&id=o-AM5jLFj3e-Q6pPrknUY8gODfCndkMfHe32qAtQLR-DQ-&itag=251&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&cps=211&met=1779421532%2C&mh=ks&mm=31%2C29&mn=sn-gxuo03g-3c2s%2Csn-4g5ednsz&ms=au%2Crdu&mv=u&mvi=2&pl=29&rms=au%2Cau&bui=AbKmrwqGimpTMW39CepOmrUw5zlpU66W4xXu3H5S-Mgt0o8e7QAyEXwwBXEyuNiHJXDDY1aEgNmmUKMB&spc=96Xrv2AJ2GHCs8YyCFcOVqx034
http://46.225.174.213:9999/known_ids.txt,http://46.225.174.213:9999/known_ids.txt,无有效节点,0,200,0.35,否,3,1,1/3,2026-09-02 22:04:30,dance-aerobics dance-anime dance-anime3 dance-blackpink dance-breakdance dance-creepypuppet dance-duckwalk dance-employee dance-floss dance-fruity dance-handsup dance-hiphop dance-hipshake dance-icecream dance-jinglebell dance-kawai dance-kid dance-macarena dance-martial-artist dance-metal dance-orangejustice dance-pennywise dance-pinguin dance-robotic dance-russian dance-sexy dance-shoppingcart dance-shuffle dance-singleladies dance-smoothwalk dance-spiritual dance-tiktok1 dance-tiktok10 dance-
http://46.225.174.213:9999/new_emote_ids.txt,http://46.225.174.213:9999/new_emote_ids.txt,请求失败,0,200,0.37,否,3,0,0/3,,
http://46.225.174.213:9999/our_ids.txt,http://46.225.174.213:9999/our_ids.txt,无有效节点,0,200,0.34,否,3,1,1/3,2026-09-02 22:04:30,dance-aerobics dance-anime dance-anime3 dance-ballet dance-blackpink dance-breakdance dance-cheerleader dance-creepypuppet dance-duckwalk dance-employee dance-floss dance-freshprince dance-fruity dance-handsup dance-hiphop dance-hipshake dance-icecream dance-jinglebell dance-kawai dance-kid dance-macarena dance-martial-artist dance-metal dance-mine dance-orangejustice dance-pennywise dance-pinguin dance-popularvibe dance-robotic dance-russian dance-sexy dance-shoppingcart dance-shuffle dance-sin
http://46.225.174.213:9999/radio_urls_clientes.txt,http://46.225.174.213:9999/radio_urls_clientes.txt,无有效节点,0,200,0.36,否,3,1,1/3,2026-09-02 22:04:30,"RADIO GODS - URLs nuevas de radio (HTTPS) IMPORTANTE: Highrise dejo de reproducir streams HTTP dentro del juego. Cada dueno debe pegar SU URL en los ajustes de radio de su sala. ================================================================  alexkat    dueno: alexkat    https://radio-gods.duckdns.org/radio/alexkat.mp3  arabebot2    dueno: arabe01    https://radio-gods.duckdns.org/radio/arabebot2.mp3  billo-solteros    dueno: billonario,roberto3101    https://radio-gods.duckdns.org/radio/billo-"
http://46.225.174.213:9999/radiogods_emotes.txt,http://46.225.174.213:9999/radiogods_emotes.txt,无有效节点,0,200,0.51,否,3,1,1/3,2026-09-02 22:04:30,RADIO GODS - Lista completa de emotes (361 total) Uso:  !emote <numero>   |   loop en todos:  !emote all <numero>   |   detener:  !stopemote ============================================================   1. Advanced Shy                 emote-shy2                          4.8s   2. Aerobics                     idle-loop-aerobics                  8.5s   3. Amused                       emote-laughing2                     5.1s   4. Angry                        emoji-angry                         6.4
